"" "time" "trimethylpyrazine_1" "trimethylpyrazine_2" "trimethylpyrazine_3" "Pyrazine_1" "Pyrazine_2" "Pyrazine_3" "2-Ethyl-5-methylpyrazine_1" "2-Ethyl-5-methylpyrazine_2" "2-Ethyl-5-methylpyrazine_3" "acetylpyrazine_1" "acetylpyrazine_2" "acetylpyrazine_3" "2_3-butanedione_1" "2_3-butanedione_2" "2_3-butanedione_3" "2_3-hexanedione_1" "2_3-hexanedione_2" "2_3-hexanedione_3" "2_6-Dimethylphenol_1" "2_6-Dimethylphenol_2" "2_6-Dimethylphenol_3" "Phenol_1" "Phenol_2" "Phenol_3" "2-Phenylethanol_1" "2-Phenylethanol_2" "2-Phenylethanol_3" "4-Methylphenol_1" "4-Methylphenol_2" "4-Methylphenol_3" "Guaiacol_1" "Guaiacol_2" "Guaiacol_3" "2-acetyl-5-methylfuran_1" "2-acetyl-5-methylfuran_2" "2-acetyl-5-methylfuran_3" "5-methylfurfural_1" "5-methylfurfural_2" "5-methylfurfural_3" "2-methyltetrahydrofuran-3-one_1" "2-methyltetrahydrofuran-3-one_2" "2-methyltetrahydrofuran-3-one_3" "Furan_1" "Furan_2" "Furan_3" "2-methylfuran_1" "2-methylfuran_2" "2-methylfuran_3" "2-furfurylthiol_1" "2-furfurylthiol_2" "2-furfurylthiol_3" "2_5-Dimethyl-3(2H)-furanone_1" "2_5-Dimethyl-3(2H)-furanone_2" "2_5-Dimethyl-3(2H)-furanone_3" "3-methylbutyric_acid_1" "3-methylbutyric_acid_2" "3-methylbutyric_acid_3" "butyric_acid_1" "butyric_acid_2" "butyric_acid_3" "acetic_acid_1" "acetic_acid_2" "acetic_acid_3" "2-methylbutyric_acid_1" "2-methylbutyric_acid_2" "2-methylbutyric_acid_3" "Acetaldehyde_1" "Acetaldehyde_2" "Acetaldehyde_3" "Methylformate_1" "Methylformate_2" "Methylformate_3" "Propanal_1" "Propanal_2" "Propanal_3" "Methylacetate_1" "Methylacetate_2" "Methylacetate_3" "Ethylacetate_1" "Ethylacetate_2" "Ethylacetate_3" "Dimethylsulfide_1" "Dimethylsulfide_2" "Dimethylsulfide_3" "Methyl_butanal_1" "Methyl_butanal_2" "Methyl_butanal_3" "Pentanedione_1" "Pentanedione_2" "Pentanedione_3" "Butanone_1" "Butanone_2" "Butanone_3" "Acetylpyrazine_1" "Acetylpyrazine_2" "Acetylpyrazine_3" "Methanethiol_1" "Methanethiol_2" "Methanethiol_3" "Phenol_1" "Phenol_2" "Phenol_3"
1 0 2.64644097908824 4.25242099661645 6.26158727779218 19.6711448189928 134.06387455211 208.243264318113 2.68336806251738 4.31175710354598 6.3489582630637 0.37535257050206 2.23291481280755 1.19182871173108 5.61026713044272 44.1019187825713 51.676686918888 2.44043574329891 3.27924048523508 5.49214468227229 1.68159720241924 2.70206640084703 3.97872755608057 9.1738293375652 27.20276561195 45.9465869251307 2.36388459192541 3.79839662086283 5.59304734317884 6.66691520192968 13.0966680122483 27.5884420653373 2.04898620946622 2.68483148479259 2.48228565632993 1.15500178049529 1.51342411722385 1.39925019481018 1.22517225542196 11.6268084612002 16.1615360231444 4.44386478150241 9.27354913752882 23.4017582775583 18.6957549749488 80.1766699904376 58.5219061345197 7.78773286297565 84.94710484631 49.8964506438915 1.12177066440937 2.07514286120336 1.74393421911815 1.55398533762335 4.82177771663225 5.85952964069298 1.42159177549406 3.46951082684138 6.92910977099074 6.37023413612814 10.2501691076155 13.5227049768224 51.8420019470593 209.550666977285 221.811927786171 1.42159177549406 3.46951082684138 6.92910977099074 7.79318653356552 495.127538276792 500.331067046904 55.8095020960689 225.587707817383 238.787330422868 17.522140804409 304.544552918299 160.123125437952 20.4088461428003 68.6683643766976 69.5975037500794 6.48054122073641 10.4276612133751 13.7568643703605 2.47428765859964 18.5911025530869 7.0241666247537 0.539393399347227 2.38171742583792 7.72678988750921 5.87812827170245 12.2665999179886 30.9547080531005 5.59465569770026 53.7494350475892 33.1443772451629 0.66249733564654 3.94109493437604 2.10357783087183 4.36612611301407 61.0940942523448 24.1817920096297 14.9136054463694 44.2226793696124 74.6939193868392
2 5.00001311302185 1.75672169973561 1.6895385833438 5.78353231979095 25.3540804629254 219.835603904845 218.374315860562 1.78123409554588 1.71311354032069 5.86423277076478 1.39357905561755 1.34540643736357 0.981487675158254 234.56611348831 576.520476347734 192.451706644947 1.07237742502956 1.99232301548134 8.24023136882602 1.1162532318111 1.07356384577643 3.6749626558505 10.8174739281687 44.8239808081688 55.1380829442256 1.56915925619347 1.50914917664473 5.16603356949476 4.40002889969294 15.3370054141592 29.3782982610896 2.24214577519332 1.92566770110271 2.13496799298348 1.26388472041152 1.08548784425216 1.20346921897477 2.09390255810968 12.0884557891328 17.1436716589818 14.8550978024485 97.2014647409313 25.9349638699328 276.884393168348 675.861697531177 298.405365568472 633.234107596335 1478.9510482822 568.57975260862 0.772174751738797 2.10238885100769 1.86035639684522 1.22412351762538 4.94975736642571 7.47023255739739 0.77648499313686 4.99982464844671 8.98913783556409 8.89931049884522 27.9088436618565 13.9344392028866 260.706686908801 682.758283625245 418.842289780183 0.77648499313686 4.99982464844671 8.98913783556409 1184.13121376026 3320.75544397424 1430.31310793398 280.658729274271 735.010193086361 450.896546651116 1820.25075788697 4435.10761992418 1678.14054426961 174.198856439601 442.72443224431 187.601296765863 9.05341111354384 28.3921136819752 14.1757281934127 94.2566430771778 241.305727559682 104.235353411766 48.5967204965992 129.91371677984 25.6561092215473 19.6496011163409 128.573371611768 34.3055092459165 439.789766947589 1007.0248881495 364.46883020672 2.45966721401307 2.37464253654332 1.73232587402433 235.396977652738 605.856452942431 213.492113353583 17.5856266946768 72.8689339762763 89.6362450010018
3 10.0000061094761 1.81842624772374 2.9707296391451 7.33987938166123 253.957541887679 392.00310879477 417.180001141103 1.84379963722686 3.01218168062154 7.4422963032658 1.67476887996099 1.52769603248585 1.35773250233056 1022.12688846114 945.290499326996 1227.84470521955 4.36840199920288 12.8185696103466 7.72468451207811 1.15546143486316 1.8876561728769 4.66389416269866 62.8034125389823 168.588187073514 91.6989608516028 1.62427570556583 2.65354945613433 6.55621187625262 20.304012413646 39.0048870888293 38.81688006214 2.28570259271871 2.99987367028843 3.85344632567735 1.28843744876182 1.69101159121354 2.17216560396462 2.06980295703563 13.0900613962107 17.5960083045396 278.260724191795 285.53961695961 234.80127882532 1028.52560633334 1060.05889056789 1219.72218534489 2438.03545048815 2246.43457964687 2893.14035948255 1.49710804567357 1.97348960034492 1.50123258173512 1.76990911713408 4.2969477424828 8.71006419226137 4.67773900588784 8.29880835409717 8.47923116112518 65.1328742521976 71.7738273981424 61.619848285374 1006.99231932114 1244.65983767764 1146.27911647642 4.67773900588784 8.29880835409717 8.47923116112518 4960.36871469463 5276.45739236128 5677.14522231279 1084.0580580447 1339.91441709174 1234.00455906391 6926.66587592393 7028.80266453258 8248.35282129542 716.296672934379 740.839566432357 844.688506379926 66.2607162305906 73.0166642362055 62.6868586452939 318.200474274684 389.944396574817 471.002595669635 259.24048532442 193.709886855571 263.371401783916 368.069756889227 377.697922341804 310.583715562196 1770.03890130946 1575.93586475499 1999.57872355139 2.95596729046993 2.69638369559031 2.39639804280964 840.471972709857 962.513257162197 901.245328106482 102.097529922062 274.068506445577 149.072112818031
4 14.9999991059303 2.09747806700994 2.2893197761063 5.7821063115941 403.552238022164 447.130899475006 673.892413852519 2.12674520282868 2.3212637729822 5.86278686477913 1.37668586163925 1.33571111121863 2.06068542723502 1344.11638224093 1147.66584883865 1571.4385314637 19.1731420161958 20.9208007298691 19.200749348971 1.33277608587923 1.45467583118733 3.67405654405227 372.851143664597 370.043428618405 317.386296707756 1.87353359613351 2.04489266433301 5.16475981397512 43.5732410502818 42.3333830554263 72.81464485734 2.56720883763544 2.64149777703787 5.27861556707032 1.44712090529131 1.4889971545723 2.97552533557786 3.79227621400158 11.5300983835399 19.2920794741015 446.17438085449 341.620137989331 497.028661857914 1335.87391402712 1343.53921786106 1584.9661664874 3256.49221769454 2796.05408188312 3668.69930884935 1.10646198718425 1.90912783758861 0.998052751456682 4.68905120774842 5.00469885189861 8.85896574719539 14.7594010974958 16.4878863363728 12.9192821577796 112.698726927962 95.2465520894434 121.631574330279 1702.93870980098 1637.79652878642 1880.63549034196 14.7594010974958 16.4878863363728 12.9192821577796 7529.54894188285 6584.64468240557 7913.90716492201 1833.26565187759 1763.13809986702 2024.56167582731 9650.69410195356 8930.82077605682 10628.936193918 979.378090711483 920.782233832345 1128.4097656942 114.650220034939 96.8958430347151 123.737748777556 433.004132444267 499.451342952729 591.112229667873 352.496873843208 244.205447323728 355.907536870793 590.17777793937 451.878508917878 657.445348309111 2433.29934776575 2007.29536005546 2613.79700523866 2.4298507244491 2.35753028463932 3.6371100464899 1193.42127412596 1206.48899489531 1141.69800156085 606.132362204725 601.56794827637 515.964907239061
5 20.0000021606684 2.80483881805196 4.16325958354433 8.52459862290804 473.17336600917 483.359604508782 730.258398326684 2.84397610388524 4.22135157773332 8.64354651066955 0.976622186936894 1.0608154358118 1.21759253894881 1522.24221271808 1271.82760010105 1620.05697314284 26.7949454489189 25.4766789385441 30.0218510992744 1.78224609841782 2.64541160145019 5.4166865270382 464.756885839084 415.779193373785 577.579900249357 2.50537053998899 3.71875483318613 7.61444048677911 46.1241658075395 47.605746277445 79.620764182336 1.86914633300993 1.93486779152811 5.85431674664781 1.0536270730661 1.09067388248559 3.30004479030784 2.19227492944119 11.2607692988065 21.9344102464325 482.416767523357 374.141505364463 541.521683249557 1488.01947530985 1486.47497735577 1703.45790538308 3580.78968422059 3102.43762819825 3981.81098187352 1.41073882927506 2.47000690029296 2.21034560870419 6.02008726748363 8.84649858177847 8.73211876687794 18.7805174289101 15.8647230868779 24.6321584821369 118.644501750262 100.696484754867 152.37223960983 1959.17052163342 1861.56865448835 2304.17182736622 18.7805174289101 15.8647230868779 24.6321584821369 8705.74353481873 7602.17656267266 8870.77281304346 2109.10704114618 2004.03564335226 2480.511508032 10761.0019316563 10004.0335432069 11878.8929815843 1113.94258070758 1029.60889001831 1300.9181297336 120.69895199702 102.440146828544 155.010719949394 478.02372831847 550.865234243024 640.198565682047 378.09477287605 286.495453026473 394.200325215382 638.117444915513 494.896192488698 716.298553749637 2717.78968637132 2279.62093002231 2887.47193537601 1.72373828668222 1.87233938187239 2.14905098925455 1303.36931890348 1346.64636499273 1295.30484887217 755.540632907287 675.919140701183 938.953454344343
6 25.0000152736902 4.35332352113997 7.01262987499844 11.002553302299 532.506155669771 538.289348265447 786.021278438436 4.41406757027215 7.11048052441702 11.156077301866 1.9055098355144 2.67553748509048 0.74597721310756 1659.40128953749 1363.44742854609 1669.0488773962 33.4990678102837 29.1402524872984 32.5215683870695 2.76618171809633 4.45595381592893 6.99122444022495 520.822761846048 448.590554634224 627.075117032324 3.88852593978295 6.26390229042469 9.82782779916868 89.1058094271918 79.0069316865539 84.0928305514221 1.75135480031581 2.31557295060889 4.86798413080693 0.987228661324517 1.30527519827316 2.74405474889435 2.74839115461289 10.5020334553634 21.0204984555047 519.098678163706 398.153324014185 564.0359510702 1664.93988028901 1619.50216841392 1764.88899874944 3885.60584331979 3449.27147338529 4175.74619408502 1.75962862150195 1.74313096932513 2.85662672006987 9.78372398032479 11.6635237533233 12.7228270918483 20.6989943518797 19.2186301317721 24.253888319261 129.439133656266 114.168840500164 160.977943818589 2205.80681476496 1993.32018025712 2447.81284520404 20.6989943518797 19.2186301317721 24.253888319261 9650.99146881891 8617.07209103217 10005.3367680773 2374.61856079289 2145.87019405231 2635.14546090843 11808.7128318539 11102.72683489 12521.7752601952 1224.4723132423 1142.3587971503 1385.51639235818 131.680503936028 116.145790119215 163.765440681249 509.302164432235 612.561469559808 683.515931952112 404.357605587456 321.849665417609 441.224260708784 686.638492831423 526.657858740885 746.079332576227 3030.03372861041 2510.59298212201 3068.90210327786 3.3632251069655 4.72232400839561 1.3166498779421 1426.6621762428 1459.37834521626 1361.61761093913 846.685161871771 729.259537387301 1019.4162695355
7 30.0000082701445 5.14579755722805 9.14388033591541 14.1336666185377 600.858558969943 579.995901351178 836.283603347705 5.21759938360798 9.27146936385842 14.3308805713545 1.10314940916523 1.95105460158055 2.83620135942469 1718.17735447058 1454.66375585296 1745.10111162846 38.6234037151996 30.907224337676 45.4182508999809 3.26973427513643 5.81018950115757 8.98079134711989 577.489390517021 514.564796939863 681.193892860044 4.59638875562212 8.16760245449609 12.624637016648 150.235745097842 126.717770168647 106.542829942995 2.42150823016047 2.28331488504745 3.56726518857621 1.36499030808408 1.28709151163503 2.01084693750952 9.97082644065869 16.5532198555731 21.385871553051 560.726354968115 469.108874094916 591.13539366757 1762.43271621348 1724.05363384435 1878.81190596359 4068.17518063533 3717.67224904716 4409.9553099939 1.66433618013408 2.33323316720171 3.16003683878952 10.6548627062402 12.896828705276 14.4043415670826 19.9728278107643 21.8639866958467 28.5027475584888 134.914478462239 121.977635819448 164.121256342541 2385.60349877965 2197.09758346719 2651.88460478705 19.9728278107643 21.8639866958467 28.5027475584888 10451.4561237376 9403.94373466765 10748.5371131098 2568.17519511483 2365.24280669173 2854.83495719422 12608.0723480672 12052.8257986647 13365.536635543 1311.23777534693 1224.13364687715 1507.78679508586 137.250659907473 124.089802673465 166.963182859295 553.05011248283 667.70601168918 749.101444041507 437.786664834868 347.140559401143 490.040936998851 741.701559765372 620.514410519837 781.925157665695 3180.06980948379 2741.71791831811 3222.88572810502 1.94705885033498 3.4436116249827 5.00589576744524 1509.76158011005 1619.43474410729 1452.11398916284 938.806315522871 836.511785403353 1107.39545905782
8 35.0000012665987 8.54682277119353 6.57154901593994 15.3208737855799 650.432411390123 632.535796235677 907.022207557658 8.66608076334971 6.6632450487205 15.5346534197973 0.84476040489154 1.34123464631366 2.80668317122874 1821.56962378816 1553.84038490654 1865.51250385533 39.0189767704674 33.1579757099138 47.6034193322288 5.43080815902559 4.17568293723018 9.73516458520288 625.820677137961 556.843722976849 736.838667548785 7.63429179731875 5.86991494864735 13.6850879210024 176.778732085317 152.122495481145 166.702409937587 1.55936546848315 2.40156778480058 2.81603975153808 0.879005375546233 1.353749993343 1.58738546503898 17.0972092955548 21.4572527224233 23.3975209900537 595.719188419183 477.87039348534 657.345176496267 1845.33145800266 1840.52126125137 1963.69891664406 4231.56141516917 3894.18808106984 4692.12512522593 2.36031844142388 1.64065772449569 1.98344257425881 12.0338704184317 15.2267144783982 16.574162426908 24.0925508689695 20.4589173329321 38.5091493167036 152.252408902203 125.295151078189 172.95503433339 2525.14563638331 2377.39733500351 2909.443376073 24.0925508689695 20.4589173329321 38.5091493167036 11173.6765523029 10131.6977523733 11483.7602462408 2718.39657794326 2559.34100860071 3132.10485893573 13283.3968031232 12803.643931297 14281.994172582 1406.65529099838 1328.75687965187 1594.48145299975 154.888814251159 127.464764083872 175.949926702799 566.745926768776 676.694236598666 761.988073935456 477.946049901959 381.162898439843 514.67054508943 787.988378498447 632.103722383307 869.504239263463 3382.03342362673 2911.84901451045 3475.09761984972 1.49100222426015 2.36727932479885 4.95379616144875 1617.68770089022 1695.72216639169 1536.62577214111 1017.3769661048 905.243303988502 1197.85541687085
9 40.0000043213367 8.7446417519336 7.5493034589025 15.9855849061204 717.369937872668 732.601207370241 955.497732272792 8.86666000893732 7.6546425769337 16.2086395792291 0.039007332279322 1.2774850880256 1.23742739109938 1938.03545044202 1599.705462671 1889.24655590205 47.5583426469273 40.735257975502 54.7173707012511 5.55650597251415 4.79696606764228 10.1575342392214 679.18000194724 604.876140286965 769.318940808591 7.81098995316538 6.74327607049715 14.2788288690694 201.151522015329 176.547664668193 230.652424665879 1.97474952313688 2.10330710353334 3.71989844943454 1.11315498597206 1.18562215708726 2.09688543168762 21.1146531081477 25.1709396320863 33.9061318774921 644.307416047273 510.565788781321 666.829348431998 1994.0240379877 1933.56634172945 2065.52765776722 4548.95341191264 4188.72412042723 4790.64423553985 1.46222258976347 2.23720248326741 1.0907095415323 15.1518884304457 15.7580628963066 22.8393689058457 25.4331748781712 23.0027831508909 36.9174456195724 159.219715644178 133.044075457204 175.699320456241 2714.91026704731 2521.19978726204 3027.87357946743 25.4331748781712 23.0027831508909 36.9174456195724 12116.138569939 10997.767529837 12157.1518095024 2922.6840119744 2714.14875057291 3259.59859830422 14210.6748649589 13687.2583160661 14834.2066611094 1495.35814390426 1422.29802625584 1601.91913381027 161.976766997324 135.347868971615 178.741732931674 614.877482653339 716.578080806601 793.382727039467 506.340727760047 414.687330506155 520.688267889995 852.258523639099 675.351601626567 882.049440778405 3636.63828737192 3138.01359745633 3623.1587955931 0.068847946535079 2.2547613461475 2.18405950587433 1710.24958273931 1768.99225140247 1584.50578676468 1104.12154002353 983.328092143995 1250.65757422116
10 45.0000073760748 8.33530245413342 7.9965438483489 16.3630476290479 836.094105638936 765.926590862249 996.723270697891 8.45160900000505 8.10812352995377 16.5913692238719 1.01321827907216 2.90139588575735 1.58887341166279 2050.97705993457 1669.60647777202 1971.63956409759 45.4291599698824 40.3232999523293 54.5122518209746 5.29640426480171 5.08115082507492 10.3973809858173 727.454659173082 622.350758606343 810.965694312936 7.44535517552044 7.14276529918318 14.6159904841612 236.49291052865 201.322442990432 254.254449311751 2.02279746932538 2.72034165490909 4.06878332464409 1.14023933780443 1.53344099655704 2.29354983586625 24.24149922304 29.7648847527054 39.4809105521447 665.158166635427 536.440881843109 691.35247158964 2058.87396446115 1973.96746314363 2167.4148056451 4744.90354406397 4321.5713510572 5036.90825838581 1.9010410946324 1.75225820642117 1.72298941044012 16.0740455702027 17.5424662131358 23.7621825890413 28.7427036523596 27.2020399393531 34.2234228733133 175.877132151591 151.921291229957 187.274691513619 2870.75667309075 2646.50640962345 3143.89075975188 28.7427036523596 27.2020399393531 34.2234228733133 12786.5459739041 11630.5222776232 12859.5508671319 3090.45743888852 2849.04516546197 3384.49464442677 14937.2050150263 14310.2373489837 15512.5667993324 1568.27483552518 1491.02954610059 1766.23570063632 178.922623617419 154.551962939567 190.517543314721 641.074464057339 772.491789277041 839.896058958371 509.074048838555 435.510857172216 558.41731985995 879.838882750972 709.577916678395 914.487435773978 3770.20699359157 3288.70121757654 3792.752087093 1.78833039405013 5.12096411488283 2.80436177777674 1779.89053077798 1854.65462175601 1686.75070115197 1182.60012998126 1011.7360288247 1318.36138982874
