"" "time" "Methyl_butanal_1" "Methyl_butanal_2" "Methyl_butanal_3" "Pentanedione_1" "Pentanedione_2" "Pentanedione_3" "Ethyl_guaiacol_1" "Ethyl_guaiacol_2" "Ethyl_guaiacol_3" "Butanone_1" "Butanone_2" "Butanone_3" "Acetylpyrazine_1" "Acetylpyrazine_2" "Acetylpyrazine_3" "Methanethiol_1" "Methanethiol_2" "Methanethiol_3" "2_3-Diethyl-5-Methylpyrazine_1" "2_3-Diethyl-5-Methylpyrazine_2" "2_3-Diethyl-5-Methylpyrazine_3" "Phenol_1" "Phenol_2" "Phenol_3" "Butanedione_1" "Butanedione_2" "Butanedione_3" "Guaiacol_1" "Guaiacol_2" "Guaiacol_3" "CO2_1" "CO2_2" "CO2_3"
11 49.9999903142452 3670.21592217981 3683.60169901438 3493.31620462352 4124.800582022 4188.39668478661 4079.4522869763 3.81266286697285 2.45211810214451 1.18402237421262 21978.6503258234 21421.2091023544 19699.0461110836 45.5269655790437 41.1576810843073 34.1639435562982 3357.6188890704 2817.22605603575 2370.84592947875 2.58235877571338 2.3612832316961 1.83028893032535 7475.02598980526 7614.49130239044 7517.77308438386 7554.44090015966 7611.96399741253 6831.89766775901 137.227353849172 137.639416249523 159.881570633644 7784.35870960877 8583.08093517577 7838.97442678944
12 55.0000034272671 3893.55691933553 3830.35264796162 3710.96088782784 4302.57814330674 4395.52041871632 4206.48569114746 1.93683080221035 4.69196007085219 3.45710346375207 22882.8577795306 22400.1995331512 20738.7864433624 50.9379650104872 32.1249141805251 33.2575631320658 3451.20601098256 3043.37628749317 2529.14960116276 3.758120833549 5.60043910731289 3.5059883119018 7803.9737390393 7822.1016281804 7935.47943100932 7847.62419396472 7872.18654005977 7209.18370066876 165.11658682405 167.005276145701 170.520065930881 8076.64224365585 8761.42335332877 8189.42672992232
13 59.9999964237213 4160.20640240548 3992.8920371867 3868.00493797034 4504.13406751043 4513.39799317749 4311.37768650141 4.27216863500606 1.96989990690501 1.02402998848121 23894.2736993061 23242.8485583789 21267.2578091087 46.6671449501701 44.701856625876 40.0417767017106 3640.59993293249 3067.91257060906 2638.84953197422 3.89667225885119 1.95451760730689 5.10609243212738 8158.9088249906 8084.5112618479 8178.90630285863 8083.28654401595 8111.35271774574 7364.23099787976 161.322387361455 170.251755712919 160.057410295693 8324.51148800604 9213.58059839996 8278.55515999085
14 64.9999894201756 4188.34012389082 4042.91809722647 3930.38081492912 4655.71003112278 4559.87438119247 4474.56543420451 4.66459707490992 4.91770129645037 3.78449757259184 24810.8161755201 23801.1820093615 22055.2159779881 46.5311984817892 46.3986355198981 47.6316403319747 3673.13775580646 3212.51793558804 2731.70916060799 5.84465345943129 5.25612660589521 2.0910444202131 8353.20660249487 8363.38878190302 8449.14180207778 8417.26651814281 8347.18301064951 7690.29099721714 169.127270377975 164.463920684983 172.503581964961 8549.07910275799 9434.88081205408 8479.43186755619
15 69.9999924749136 4280.53240221706 4147.01731931578 4124.30584319364 4772.21792475397 4595.87501856401 4579.36919874855 6.91286540479238 7.45081896580417 8.35030969107638 25450.7196358899 24373.3297265584 22513.015829449 44.4753241744824 46.0770548381124 45.6139747232333 3841.40719141501 3337.48194152189 2800.39358472896 6.6736126617127 2.32499793922781 5.79443537502676 8550.99125031024 8518.69341458678 8533.76295521382 8765.21158109156 8528.69653300617 7747.99172982352 184.803690665183 183.043398225944 175.714521143212 8663.77690363556 9682.92392984124 8700.86180574976
16 74.9999955296516 4447.88086523626 4279.35176324381 4130.15870406508 4905.42485119221 4817.24477998424 4686.42892645577 5.31413879655477 8.33079376536532 6.74381137655735 26249.5544533093 25004.5791511142 23053.6240264726 58.8737227072018 45.8595421173648 57.5873294816106 3926.9570729975 3407.6535152292 2863.74774447214 8.90808953810893 4.00172139766003 6.72328151003239 8859.64099371136 8665.70627181321 8752.44602688647 8947.3829949166 8840.80142722289 7876.15290593216 182.100408664975 182.310701357074 183.865696128905 9170.51055431516 10000.313937074 8950.04477210707
17 79.9999985843897 4532.22380719742 4363.31820454077 4128.44744908857 5053.48724649011 5016.67684044996 4690.70180989316 4.26494600716062 7.34030080731247 6.02176075596727 26742.7125081879 25816.6156721479 23624.6018795466 51.0873664711914 48.9766521289897 50.0883874541413 4065.3382614775 3509.15896934132 3014.60518776538 8.78888502414534 5.92245333954437 9.3884247352313 9002.2259480472 9002.30249881515 8984.00421380285 9188.52521000006 9133.1654031079 8227.31169321396 168.92253260881 174.957672037419 191.390465119543 9229.28892673781 10160.3333818995 9243.62080637313
18 84.9999815225601 4676.52932426032 4608.97118220574 4286.67303743034 5015.77190510707 5074.39728839548 4892.38728850805 6.17770193072055 6.31338276817497 10.4944835558306 26947.5244564416 26312.9263369652 24022.9971518374 51.7279559752724 45.9337766689145 57.0062208723627 4090.60569436081 3703.85987493126 3033.80939837024 6.47725868756653 7.16248828616177 4.25338812020547 9169.22102267434 9120.61802130624 9111.06880275716 9140.14537617824 9252.10317763512 8374.25987568565 186.867510579055 190.096312403883 193.501124861768 9088.89117822001 10335.6688719442 9524.09361942216
19 89.999994635582 4821.01672661143 4624.74164060123 4270.97535509252 5186.59471059351 5219.85452183149 4913.37347088998 11.6550664411655 5.71274278080556 6.6778568401001 27758.9224908878 27449.3135091447 24429.6030833429 50.3341370168218 44.4381461914768 53.9410006154039 4279.46414853249 3748.91719529998 3081.10830203619 9.5907414631771 5.65271529117754 6.91474216004075 9280.01620699001 9480.6668455797 9172.40416980744 9454.74650796169 9514.90251779071 8500.43319045119 203.117833982528 192.05995061141 209.013921458319 9689.95642432549 10065.6255334675 9757.30175731161
20 94.99999769032 4845.42315930369 4910.30652329197 4390.09941007838 5291.88342611803 5414.09731741288 5008.66993615728 7.84155812080262 7.72361035542206 8.57344440907652 28062.6307720503 28448.07176226 24801.9537280574 58.3089530885873 46.3472291354413 51.6327693157049 4340.49557083319 3865.22902143843 3181.37524638197 3.7446004354767 7.83125398939937 7.14222320118665 9460.46288713618 9725.00114283321 9449.5368974225 9561.77940887202 9681.82775535685 8531.45475281027 196.614668889945 189.838385154704 199.517619805305 9809.93219953996 11173.6639999312 10043.4578527977
21 100.000000745058 4990.63847352626 5021.43926613234 4421.31224445728 5366.08369839887 5462.08210672426 5037.81100743653 9.37802232349093 10.0494799114406 8.99851460730947 28666.4025936516 28974.8644785383 25259.2720978386 39.3912178248648 51.6456751556395 60.0094234190599 4417.71554959851 4105.0248457175 3249.15042950423 6.54322942426001 5.7183618408505 5.86945804922759 9679.52944440673 9861.00748982456 9474.01453630608 9669.44984328233 9995.81187725956 8899.71229155444 197.858960445665 201.426579889371 203.764760573342 10047.8900555477 11095.4580617506 10103.589037808
22 104.999983683228 4999.3344569077 5232.95557234384 4500.08335182438 5462.05786139178 5672.18017285236 5183.00402042073 9.01872545541049 10.3724985875101 11.2808701223163 28948.316116841 29746.720752818 25635.2923096289 56.624393189204 47.9483944947276 55.3913292579993 4493.78324691487 4204.75026829494 3376.22248911801 8.05660190658205 5.45919912808856 7.18331976454686 9759.17554371054 10212.4195413954 9679.95896589169 9870.05566800259 10202.2439146185 9032.46049728122 207.326047571816 206.841602520106 201.036006205344 10097.0090880501 10995.1990971832 10368.456403792
23 109.99999679625 5011.00904071828 5271.30360291236 4496.67380798301 5414.80225710796 5695.69455009966 5259.55412809723 5.69353816606267 7.73659520107538 14.8495507051528 29481.2814345709 30086.7447835402 26041.0609993158 59.7676898807619 53.5470220829691 61.4513210266626 4617.97458570372 4187.87517228311 3388.37668230677 4.96472749935886 10.2209891403622 4.94014311185783 9993.75385102442 10371.9992828719 9646.8541278592 10159.0194770419 10411.9492662842 9013.03082384766 194.284842080777 212.416313201705 196.193417892439 10413.6250774268 11491.9922210199 10460.8151615448
24 114.999999850988 5251.07384952194 5344.88565470904 4662.75264414338 5602.91433441455 5670.21569004124 5237.0770279674 10.4285596240646 9.74782209885472 7.93916836101442 29987.2730565927 30354.5433427631 26526.7977123994 48.4827502188059 64.3388515522227 64.3727409164243 4696.43680584783 4256.18674374182 3486.70984554459 8.82115451514595 6.80129967526281 7.07063653567152 9903.84573317082 10514.1297297208 9785.40820107911 10191.6413425722 10563.4700335802 9069.39185764107 212.507145643877 206.030340692359 199.239393408525 10634.2996593607 11706.1017314232 10888.0536239147
25 120.000002905726 5230.80418296424 5389.70309414367 4616.91131100889 5637.78980418686 5830.05212063641 5206.93599212516 11.2410050442695 14.033333315876 10.9697278260755 30010.2402777916 30959.0318648418 26571.7248509537 59.8998593489195 58.2215561389863 60.8250389576252 4729.21764277672 4349.08275525364 3499.88082487757 7.6419174422411 6.43959333849978 7.06010677991012 10043.532534671 10659.9344408178 9848.25550320793 10357.7966036448 10694.6330348811 9338.79991167627 203.409023755498 221.23993858638 220.768061092985 10789.5729966362 11816.9891801014 10791.0535080822
26 124.999995902181 5353.41658122893 5546.77203071339 4944.82588931852 5714.81930723439 5950.4081638319 5415.77266335383 11.5290945316624 11.4286744143837 14.9654075368411 30525.5724143317 31208.1038636054 27503.6146854806 59.2358113502653 57.856003475246 57.680148999687 4936.09475634548 4413.43882077161 3564.05626523855 6.2915101695841 7.89303467796193 7.57758121233026 10234.9606106345 10686.4491088508 10123.0545143469 10478.1192501477 10827.762358975 9430.59840213616 212.020707205901 220.052436397053 208.746837442193 10970.0065295802 12139.3411446356 10920.8371681131
27 129.999988898635 5451.59212166433 5502.96376165377 4990.32938747805 5829.21461362919 5927.04149551411 5466.1211850824 11.672508464014 9.63313708758981 9.00651906733111 30987.0723743196 31837.0931776938 27712.3976205301 51.0948501991821 68.7504537775963 54.0784550427595 4886.40160283155 4459.14889759128 3668.4113557179 6.94589993431677 6.92050972412722 10.2495718493009 10332.978880536 10890.3144949584 10102.3245665585 10650.8385597407 10961.2530001589 9556.64031442124 209.289564453635 222.435467005094 212.616090052858 10893.8947095331 12379.5650501351 10999.2996774531
28 135.000002011657 5502.59292805799 5638.3370623954 4976.69977517661 5836.99032947365 5962.08273399705 5468.16833904385 11.5241700052286 14.0943553061695 5.60514039061188 31358.8119358945 32005.8330729738 28282.9090773672 56.1405985213919 60.2811848484383 47.4001200574742 5056.17644081999 4526.06329831402 3752.57203448453 5.80149622818105 7.52964085355266 7.93553681293493 10412.5329918527 10900.0041632069 10242.707755416 10779.1513493562 11031.3886701189 9729.37301923062 218.844614612336 222.840526808952 215.202431277101 11712.509926669 12277.5386586224 11170.5262116768
29 139.999995008111 5523.96045316308 5547.30181795874 5077.70021331398 5954.43235859018 6126.68007338549 5681.75362024896 11.1553176178276 12.8644528576584 11.1598496091191 31970.6449114959 32158.9022082745 28724.9950899468 52.8685136243097 67.6214111226561 58.9262890294064 5025.29366747733 4557.99140768631 3844.31966522966 9.29710849781287 8.35532604800299 10.0923542255221 10573.8988808301 10937.4986820135 10462.8680609011 10976.4588042527 11155.0901119378 9809.633373998 199.425069462096 222.480156514496 208.960647177116 11272.9039213098 12399.1102871965 11555.0946090524
30 144.999998062849 5652.85028304872 5488.02170224218 5129.35721774284 6112.57087568299 6194.11913991724 5654.14543010477 12.2456261841634 11.2203732711623 11.611867093081 32711.0963168429 32594.1555032746 29058.1578652713 61.7180455285236 64.5874663791915 62.4895299220051 5223.14483470518 4721.84945356383 3869.28878141042 9.95246532159149 7.39209600977105 11.1499110518489 10784.8203378631 11033.8527899796 10606.5087839712 11018.0942132341 11305.0550602807 10070.8963955448 224.351650208674 228.878376297424 218.305273545494 11701.9512371793 12471.8438931947 11554.1324229913
31 149.999991059303 5784.52498466856 5731.3035565598 5147.51960411395 6248.76358548451 6194.36230381405 5735.67315459028 13.6420674008974 12.8474488425007 10.007560893932 33211.7873292663 33153.1478368082 29279.7027912957 56.9333818929418 66.9312542426758 55.7015873160372 5187.4093857153 4750.66589479718 4004.98115888678 6.9680361565443 7.79166005246903 6.36966036977625 10935.4941869171 11154.1897819351 10594.4255799521 11256.5971420307 11471.5532457171 10029.9449699764 229.885899492691 239.447693105557 226.042654677715 11796.8849087782 12868.5199795978 11750.177624937
32 155.000004172325 6011.11332456227 5914.619349164 5128.85332772128 6196.21869235473 6206.50321872683 5661.90987239559 9.53476188783357 10.7634070075706 12.6782897955423 33668.4015536649 33561.4783821395 29237.6294318153 59.6167842168905 59.1273999263741 61.3410214507805 5429.79762000118 4838.08899366041 3919.62418992578 9.4826860802479 8.26901402180113 7.41408491160633 11117.5971704785 11321.7965556611 10626.0518130798 11374.053416294 11565.2990290967 10171.8453014291 229.335390534267 227.882353894298 228.960386240729 11802.9596750131 13160.1615720572 11883.0203540804
33 159.999997168779 6047.6428907518 5944.20336861114 5259.98814839052 6328.22554366689 6310.22086712391 5736.68536457435 11.6587308919724 12.4859666702685 13.456359777237 34325.8185926283 33714.5410664785 29464.74945716 70.0095767405368 56.6561499257481 65.754371677626 5478.21150969075 4824.94265248542 3936.48103142829 6.72259988158011 5.33379626183508 9.41766912074783 11299.6211556617 11296.1056286033 10482.0085044165 11576.4774788028 11607.6350191796 10119.108572818 229.784256337024 224.318468444821 223.063262680848 12141.7901823696 13219.4289036255 11837.4771427022
34 165.000000223517 6009.43115112587 5818.6592825801 5266.11941459199 6428.05841979464 6376.26058178796 5883.81766777297 13.4618048464499 15.3019201438437 11.4166288164856 34649.0700597432 33896.75014577 29904.6146731963 57.8815509474353 66.6581351645187 61.6112044082011 5549.5950765296 4891.06830492778 4074.6063276717 6.25732782862206 8.74005724122379 8.28971972555281 11294.7400812818 11298.5856916439 10721.1336969734 11855.7532038278 11725.9989933692 10426.4662209805 241.948327509284 226.396486548277 241.616473042494 12491.9657732345 13306.006602924 12049.7338983307
35 169.999993219972 6115.26719695821 5980.71281185145 5364.34865393605 6426.98049237104 6496.12662871802 5786.80974846105 8.98985334902041 12.9545581962334 11.0564088700626 34886.1189704022 34349.5405133026 30223.24839297 53.361980828848 70.5883357947507 66.5580354346423 5616.46538783887 5031.24141076557 4070.26592030001 11.2106264608829 7.24451256063502 7.17367773590481 11506.7015231286 11396.9680251433 10631.2644661171 11887.1682690217 11677.1314247474 10229.4461421703 223.093288887034 207.893285484244 209.78320755264 12432.1354950922 13456.6993040977 12145.858322518
36 174.99999627471 6180.74843113159 5927.23282180122 5477.9655019374 6421.4880873206 6446.96799503484 5928.7471867395 10.6048424946199 10.2126494360899 15.3457928147052 35265.9939210692 34314.1364705107 30760.2040169666 77.8852540390544 62.4473341382505 63.0200147686838 5719.65795591485 5010.83825085579 4285.01295328645 9.64192007797936 7.43582051066319 8.89156491959596 11536.0675948518 11505.9204343495 10787.1039448041 12010.8019146051 11981.8046768314 10485.0416101335 226.198650703683 246.278268892912 231.896644176039 12506.2049961585 13685.1846624268 12245.1325866066
37 179.999999329448 6243.78373065853 6119.42162131914 5440.93278983211 6469.84369010333 6509.20291671026 6088.33617065163 9.3210954936829 13.8883343830822 11.6593522431198 35365.8167760917 34983.8889956717 30951.0342396411 73.8184325233015 60.2612673383437 54.5577641063098 5659.62570642489 5103.1169482082 4251.31590001438 8.62918985168248 8.95524712994299 10.8445299330384 11631.1760427502 11462.2518618723 10914.2291122486 12091.5859854251 11882.7136013391 10609.9203686229 224.140129143589 250.739076934681 223.571655907301 12494.8097459517 13752.3540732486 12463.9592093371
38 185.000002384186 6306.7021947041 6040.92616472452 5487.90388747724 6581.74517657969 6677.37768978029 6002.55355602063 15.7585818417681 9.7119615761336 11.7337944159675 35538.4782744775 35623.8687113552 31289.2699679946 68.199819521196 56.6357729850256 61.2922978311563 5773.64134833136 5160.16603249617 4197.30077775928 7.00388916227352 5.96749314223142 7.84198794925202 11585.4847567541 11652.2555849777 11087.200060601 12138.0877456227 12189.9462031985 10678.8269711959 230.827061281509 247.380014293587 230.103578066441 12850.8707691441 13985.8053196859 12503.0265515061
39 189.99999538064 6157.38367456443 6329.87590597334 5701.78100169358 6608.7594961784 6627.39928631051 6207.07362922121 16.6901279275769 14.7500556983834 11.8621919824607 35886.7680424576 36166.4162383353 31969.5136218357 61.6300568307511 68.2423163881691 63.8868974751634 5769.45418372106 5249.06662829854 4424.07633194112 7.69309081412226 7.02611836715566 8.4340706545804 11807.3184652387 11931.0164280537 11305.6132770718 12365.1482808702 12515.7184132099 10899.9287312815 235.57401307072 219.438872268471 222.967040281947 12919.4295959273 14143.0085388639 12877.2825090409
40 194.999998435378 6337.16609813534 6311.45846725893 5720.55672533335 6614.46303496584 6602.94036616444 6191.8262128666 9.3335443705013 14.2373063260378 14.1560475613263 36343.3208852824 36194.2255294556 32170.2394217503 67.0062176714392 69.3328835614085 64.9489918878783 5857.41851796331 5278.64217119681 4426.68452881589 10.4388341836267 7.27449826732195 7.69330467379421 11798.7093491124 11909.0910734677 11183.4340599833 12305.0532553292 12471.4011053091 10982.3921880092 235.300498857878 222.504391530424 223.138978993761 12661.1720782554 14247.4317927532 13121.9511243202
41 200.000001490116 6458.71523255724 6356.81751025031 5752.43330519809 6626.03054250209 6702.62890566374 6243.98137673835 17.8261840103118 18.1040110631949 13.9971753350276 36247.8834448599 36354.4660902722 32562.0631609032 73.3336109008288 64.2231730602169 83.5182368854083 5937.30532115752 5335.25934459261 4446.06782305465 7.14140904415849 8.62152198168602 9.90928239094004 11871.7913440362 11954.7498826675 11492.2042897291 12195.7327750658 12536.8544173826 11144.2273415862 238.463093080345 239.402396082169 230.802580944543 12988.5373513832 14268.0605417416 13353.1238549446
42 204.99999448657 6454.16171097572 6416.72965875401 5809.82547237735 6719.7565155104 6763.6701224171 6341.38069512067 13.4418383292194 14.9537168584454 14.8763221102678 36627.0197411242 36467.5251413012 32753.1035045599 59.9035225395519 55.7868931353283 72.7472699650717 5923.85699679257 5390.09553229508 4531.5448250859 7.03758954056341 8.91243835811786 10.4207749342814 11967.1506887921 12018.6364883232 11532.5744874445 12429.2975276624 12611.1162985682 11285.3956857961 244.470199854139 228.843088607298 254.693484783715 13619.5786558321 14204.2607705815 13430.5187332436
43 209.999997541308 6334.74730589948 6333.11509195078 5810.3332761416 6821.47210208093 6764.77440858515 6280.40675679885 13.8940334012808 16.2683302865296 12.8702846337117 36560.6798621277 36947.6002898287 32819.7081046282 60.6453847535936 70.3848538731044 61.8181647932667 5964.01906786383 5465.56782751854 4571.8477262827 6.41703341102461 8.19759530048787 8.06967542437663 11993.2164313015 12054.8528165597 11576.6187030795 12470.9692374003 12767.7300849179 11377.4856769333 237.081250691096 266.408361771095 242.189188093374 13451.4254464676 14278.2475602844 13478.6032890023
44 215.000000596046 6458.05999001348 6505.04425207229 5912.8575576614 6816.81634193454 6850.21387431167 6323.49157224922 13.7962180908446 15.127341928962 13.5013842079528 36734.2923497521 37083.9895142795 32945.9055950195 60.7719254620254 72.0680145878189 58.5072601011975 6044.89001468799 5452.12456387723 4525.58608490356 10.6520336426858 8.97937795287602 7.08344897148391 11896.6967508045 12083.5241190345 11535.5896535774 12474.1543807929 12866.8040784828 11198.0956384789 247.999645365828 241.467985426509 246.430438595554 13687.2007865685 14427.3879667168 13439.2267517131
45 219.999993592501 6643.09874041263 6322.50939350076 5966.24704068527 6930.80451478434 6887.73997287254 6413.30649370075 16.4514166728929 14.3702351159546 13.0942464408166 37426.8906616564 37170.9477264971 33676.8303669419 64.8885189306642 75.6484907455734 65.7068621925591 6102.98287267031 5581.71816140756 4703.98391000238 9.10552555948814 10.6158469301351 7.41574333569594 12095.7824731454 12159.292272352 11764.5470801867 12588.3439303805 13017.9923205484 11544.1193012481 250.639860819567 252.593562719451 242.307431606667 13784.6321834972 14785.1324121934 13759.2817749991
46 224.999996647239 6684.8392608137 6436.89218115568 5944.00201116117 6858.71383355133 6800.93743594964 6312.2821547527 7.93923698440644 13.2787820728961 18.8916732307036 37480.6618653777 36892.3784234087 33426.4231877353 60.4472253241819 63.6390955001161 69.9034133280359 6136.30921200329 5522.24262628044 4697.77752028471 8.39574456874168 9.05484184349992 5.85511951397422 12208.4945503297 11993.9150797958 11805.9264089328 12806.9359056381 12600.9285786288 11533.9797857531 235.333375976129 244.739769843801 241.777901042969 13684.6748379222 14643.9100593322 13559.3204979599
47 229.999989643693 6880.89337870373 6407.48786338994 5944.33605254916 6932.54306602637 6946.95632808764 6319.49065296071 13.1361159685742 13.3297095260334 11.8374448524092 37639.8962320628 37499.0043157915 33639.3870742768 88.0354745620832 67.5364182186847 83.2244035620797 6259.53698352515 5609.80711663175 4728.89922454527 11.1417773336772 8.87747091115793 6.81701682429486 12215.329354353 12277.015949837 11756.6557709209 12769.7331422455 13031.0605751804 11573.6874922777 227.143339829628 238.687498198025 249.597983770497 13756.0043642659 14871.9897081149 13791.3377794763
48 235.000002756715 6818.92717470587 6728.25196084972 5988.24140484844 7043.86959541275 6945.6315897734 6541.57352726107 12.3534850726934 16.1635921562264 18.1164126877599 38439.4032798767 38133.8134992868 33945.9530353601 57.7604354608884 62.0981270048279 80.3160665669826 6293.07205739912 5688.20791916439 4738.35213122911 5.54654344105507 8.91898995919512 11.3280320910033 12265.3005390151 12358.2523658855 11776.647585124 13003.1634605168 13041.7661386906 11659.2718966297 241.28923912692 245.155137888874 232.602621625968 13949.9020369236 15150.5095111933 14073.086177132
49 239.999995753169 6757.54438954448 6703.14625358619 5977.44560624999 7144.26245534569 7018.96833909128 6520.55274725459 12.5226129688576 11.9338108886867 14.4179322093628 38876.3813814425 37926.2597330316 34030.8747174269 79.3723262147806 61.5072473048945 66.0613689363916 6482.12299946639 5678.60177743243 4739.20188058558 8.91631352992603 11.3382416797817 9.38710435160197 12507.8351262948 12205.7492677494 11776.0408561776 13276.9117341556 12975.0272012002 11641.1367846153 258.959042142063 258.150298532748 247.699080424357 14152.5558357129 15071.7072357566 13840.5750268141
