"" "time" "Methyl_butanal_1" "Methyl_butanal_2" "Methyl_butanal_3" "Pentanedione_1" "Pentanedione_2" "Pentanedione_3" "Ethyl_guaiacol_1" "Ethyl_guaiacol_2" "Ethyl_guaiacol_3" "Butanone_1" "Butanone_2" "Butanone_3" "Methanethiol_1" "Methanethiol_2" "Methanethiol_3" "2_3-Diethyl-5-Methylpyrazine_1" "2_3-Diethyl-5-Methylpyrazine_2" "2_3-Diethyl-5-Methylpyrazine_3" "Phenol_1" "Phenol_2" "Phenol_3" "Butanedione_1" "Butanedione_2" "Butanedione_3" "Guaiacol_1" "Guaiacol_2" "Guaiacol_3" "CO2_1" "CO2_2" "CO2_3"
11 49.9999903142452 4417.55561705569 4160.44669022476 4255.54866106956 5865.16301525302 5521.34269849968 5641.29926087758 15.5109346467378 13.8936589868303 23.183304793166 25731.0290684962 22535.5544593122 23117.2448530199 4031.90090911723 3286.81866747385 3200.05464590447 13.0561349068896 8.52262013861415 17.5008523475663 10738.0186574915 10165.4391028801 10651.4902943502 9529.6602332684 8815.40929838338 8907.61356064656 257.429755370212 272.12964518708 275.216225455333 5459.67092765782 7953.9026213925 8213.83040839926
12 55.0000034272671 4684.81772890346 4376.17885170062 4526.66674734223 6109.54358311306 5846.29340891425 5810.24670072571 14.1283275686413 20.9883245484005 20.7182776498671 26759.4039176923 23679.6998415154 24008.3406403863 4218.81224819406 3481.22112494916 3420.46006363846 12.0853277738369 9.57831773182884 12.3093790597477 11201.172924766 10720.5302882983 11224.8452598662 10006.5865594648 9243.89911311313 9287.46248017497 282.598306363713 301.518299361571 271.303171832678 5516.24575818686 8496.08902116201 8420.81855431266
13 59.9999964237213 4886.95023027368 4505.06852226126 4664.61088027869 6392.33989730898 5901.09599446577 6003.15874719962 17.3396258987182 20.9264253240734 24.3208203900008 27878.6341703287 24117.9966450994 24949.7042417657 4341.59593956049 3647.60025139147 3610.255063588 16.4757191247759 9.10878760274948 11.4171669039756 11691.373380119 11061.4435115229 11587.6492139303 10463.3644773891 9437.70510333727 9694.68109576547 312.010429551258 296.033321803689 286.376855299351 5684.91120430434 8576.57899615226 8755.08353635368
14 64.9999994784594 5071.51019183769 4610.22940649707 4866.73895986236 6656.97970302309 6182.98662046466 6272.61313769078 22.7311192018236 21.1836896091801 23.2900421816057 28753.7096104378 24998.0309983122 25944.8572075252 4506.58128024151 3810.87291495318 3782.31909602881 16.627159712872 14.7717381220909 12.9020548742362 12249.1419019735 11520.7174213289 12099.6049163593 10838.1703850192 9812.71845466686 10132.1144285783 297.51804520111 309.801551421798 340.157284722549 6076.07746680966 8859.93798146747 9097.37616753406
15 69.9999924749136 5389.21293423062 4890.54500065034 5123.85746748155 6863.34078581144 6521.39825560771 6452.82594951355 16.2724689436526 27.0463610347787 21.0380433952285 29906.9761191036 25872.6192341346 26824.048756442 4701.2652384971 3875.37080529969 3924.66126755785 13.7787598795876 14.6905173037046 13.5923002795191 12706.158425579 11928.2291284838 12519.2958301523 11229.6830089357 10171.2623490913 10303.3248870218 318.582051103347 298.414317740419 322.204814217843 6400.52931777089 9110.8118474418 9075.0790072386
16 75.0000055879354 5358.79493535442 4928.86485715228 5287.1149956656 7149.58919140228 6655.47059363713 6726.54217123008 20.1084151598948 22.6548189947368 21.5558789796152 30602.6446329932 26422.6609461886 27652.419581323 4818.46246992937 4086.45660121571 4009.00151137846 13.7678234150414 18.5211696196915 17.4555259825742 13125.4559411331 12361.7079773324 12853.7898087822 11683.6822295141 10446.5051916263 10736.3362248269 342.42096403504 348.343571279688 347.769904830881 6481.67786677321 9380.43221734588 9359.00430354484
17 79.9999985843897 5522.34274336691 5061.2670078697 5479.99855690495 7228.08806916016 6782.34692083107 6872.56933233531 22.1366315556027 25.5549904544781 22.3775961134098 31385.9277098035 27090.1937917064 28164.1207214601 5033.97352568615 4268.28294004566 4158.3813211025 15.4467581667722 11.1123064748732 15.14923102576 13587.959819486 12597.3181039217 13234.2602425128 11856.3126557591 10745.902053055 10963.8043702457 342.817366655324 331.907643776964 340.168062038146 6776.25122291164 9628.86110352141 9337.20667088906
18 85.0000016391277 5895.19802312909 5303.55031579827 5377.18498569178 7480.37990952621 6951.16007865648 6973.07003451195 28.3730118841679 27.7656595519305 23.2441312432875 32345.0884125239 27710.0892645676 28784.0550116381 5212.63816513787 4317.09591847293 4316.34924558711 17.5170307661882 16.3395942163139 11.3038327480702 13945.9809213804 12822.5743906994 13416.4643889008 11961.6314381507 10867.3808654776 11228.1168118826 359.644939715899 327.803175354303 373.11618224258 6934.48038198811 9861.92778621309 9737.78208353967
19 89.999994635582 5805.20800041603 5539.85155520966 5548.55455890389 7735.93933703387 7043.84802397968 7144.1713833614 27.3740453385349 26.7007544436035 27.8149284880679 32899.5005467357 28492.2148636813 29351.1342280985 5281.7254565415 4495.52836517844 4393.44888494967 18.1690894526093 19.5197794642997 15.0453588573645 14279.1621185209 13317.119434819 13725.258640733 12545.1759253718 11086.3999399952 11496.6416689251 359.185431769625 363.883653760291 347.575904909361 7114.74428510291 10044.8904350915 10113.2090036297
20 94.99999769032 6108.43701150876 5511.06836013987 5802.79119651075 7811.56803432289 7357.86797360948 7298.0457628586 26.4627550106961 31.1844918273568 26.9539410149252 33340.7943989513 29001.0397227432 29838.5559226537 5508.25912575261 4641.43728795609 4570.6607325648 18.2659120966177 17.8498191935194 16.2950716945855 14529.148324539 13562.9383668595 13984.9692681546 12626.7109016738 11506.6391470944 11625.3280269346 384.86994803443 346.166237756294 360.862105951445 7238.80688729686 10529.9938255207 10321.5599604206
21 100.000000745058 6103.62866104236 5672.94348822149 5737.19593889198 7977.06186230548 7412.57407357805 7370.93526072432 29.4450922989717 34.3968999648736 30.7911174438394 33761.6645996479 29679.8174020322 30312.3392411881 5535.09256308254 4758.72270050877 4586.1803403699 15.7100089437031 14.2545781049602 12.118499392379 14878.3900513218 13793.9310873473 14222.507027997 12815.6168963469 11751.5525711666 11987.3212362012 378.831327274616 385.533395494609 362.613574918524 7497.02464709021 10643.4455223399 10572.0564494166
22 105.000003799796 6274.26982354555 5699.24956861479 6061.92909689777 8077.90210710033 7426.05914683357 7679.12254769007 26.1419310179182 37.8598608003445 29.8604294677628 34496.4591719257 29598.6141082972 31126.3748691277 5687.74857221253 4852.96200622466 4708.55440544267 18.9387970925891 11.685834746101 15.9057275363772 15055.1490867535 14026.8543325152 14631.0291015369 13142.4919877008 11789.4524329872 12337.4560558727 387.669475730088 376.494543455973 372.519658037066 7625.53161923404 10556.9750657837 10845.2498763703
23 109.99999679625 6253.74234482034 5704.46941777306 6009.12349869967 8232.67110982612 7724.89730914951 7707.06278152706 17.5019723037402 35.5877383970143 34.4311813183757 35472.6374167352 30751.0388305289 31238.8216270054 5833.42716204437 4974.77051345674 4778.74502339666 23.6231007566738 14.4989479512374 13.9486763415305 15369.1854910148 14436.0072942917 14919.8161776513 13540.9073052844 12157.4929175726 12500.2205589583 391.385656336866 392.503052534896 389.531092863834 7901.62210602064 10749.5426165167 11191.2931062169
24 114.999999850988 6318.12300766222 5863.88408121745 5995.84872886578 8316.60114497745 7675.77824485934 7735.43392729666 32.06041783005 28.3429725062701 24.8105736085694 35873.7066670826 30821.3185837251 31793.3440917973 5969.3929414534 5120.30179111117 4823.53319040388 22.6139567191274 20.2915992466732 13.2404790358313 15679.8721252486 14464.2232180369 15015.3422439458 13743.4268196482 12285.3289443789 12592.9855280057 391.968875284806 398.489717822461 396.316393597009 7928.4490569051 10724.7674313854 11279.0674240997
25 120.000002905726 6538.16390863811 5982.44600971253 6087.73790485312 8631.16350597467 7971.90224053596 7955.45450168602 29.5348604145737 30.647147194827 36.5599128014907 36672.5890406824 31042.9299451681 32292.2839702783 6089.58126394567 5164.88808115476 5031.5042062221 20.6925078465657 12.573498227391 13.9812585654337 15886.0792141374 14711.4227431312 15164.5897369225 13956.0521863651 12295.4168529182 12867.4341242795 403.553156924006 393.026351576388 391.936452241216 7870.70893557063 11182.1547976129 11470.6186700279
26 125.000005960464 6736.76994849814 5889.56467812641 6280.23747201785 8902.20990441825 8101.34814159251 8173.1011543137 28.8473621536487 25.7633072342751 29.6296116435556 37508.0920324203 31583.4274714658 32684.066850687 6233.65515479239 5265.58220615993 5094.12346764665 18.8828783873599 11.6367818280066 15.0246779601137 16455.5194596389 14994.913559822 15475.2352700868 14221.7821764969 12611.5128872821 12973.1914021238 404.55069817788 395.022022461987 397.495541126925 8501.36793674466 11537.7227723873 11620.6660714533
27 129.999998956919 6938.84453037151 6070.37130720457 6278.48172893945 8895.41875921304 8045.95050269702 8159.64807964146 31.800799651236 32.265089118785 27.3726251409915 38002.9022975972 31859.9572108572 32970.2134947048 6350.31732910772 5380.21950058955 5083.40628663883 22.6251915591135 13.4326782947584 15.0784527082318 16673.9308095172 15096.4749718334 15623.6689265225 14338.7081387188 12709.3582347237 13028.1559839475 439.213616714259 394.76372496118 380.719885953325 8789.07792882785 11665.2480882594 11744.0750139619
28 135.000002011657 7084.95242615053 6230.29757311574 6476.1641774296 9088.86754294125 8285.88449650249 8324.23587834837 28.0539006793277 30.8805590370111 35.1981087381616 38468.0207709359 32606.1580860643 33396.8193143134 6456.04374713325 5499.00919188137 5279.60609461413 22.2789812870561 15.4041324371199 12.1320668649052 16799.5037124782 15363.098107462 15647.9669320325 14378.901765972 13052.7601215342 13151.5814385891 416.819284743497 416.398588098431 414.379289395469 8755.01757468941 11809.0689751565 11881.4523934725
29 140.000005066395 7222.29795172904 6242.27260619081 6422.01383630509 9115.50836731233 8310.16075861135 8488.99377514979 32.6961544919025 33.5956278107333 32.9327166785834 39179.5036941204 32809.0556100622 33855.0182227988 6596.64836192989 5569.65842809319 5426.76778029108 19.5276927648968 16.9058913535893 15.5393274714872 17235.1933824014 15516.1374126699 15976.1968206963 14689.8219659645 13061.92228532 13384.870816674 434.762557188432 411.239617810256 415.851000234316 9001.12274347484 11995.0252361294 12071.3000162373
30 144.999998062849 7201.78031450834 6289.11868703022 6689.2675617095 9313.09659316608 8551.62163188231 8542.67671379832 31.7858152647526 25.1632532060533 31.3531041314808 39272.6036614131 33316.6414176479 34331.882361621 6654.04565482263 5738.64483237616 5415.68794204621 19.972762091239 12.6157069276703 13.4805954940075 17260.7440378473 15909.1648997554 16151.7298999208 15006.8214718349 13424.9474867215 13455.241543919 436.556071584501 446.504649095846 432.078920764183 8655.42919554792 12149.4450676523 12392.2977529546
31 150.000001117587 7388.78344182531 6422.77885297391 6895.12280617541 9349.19822737635 8660.41308505907 8604.81185799398 27.1689404207761 38.4056312852379 38.3390811456201 39755.1844197805 33660.1265045348 34813.2298982687 6788.85570863387 5745.62853079406 5576.8304428031 26.0158835377711 10.1904622941669 14.8214499964097 17518.4494373881 15972.9704725495 16649.1519231402 15144.1997227967 13440.2745939824 13529.2756374984 445.794876285049 395.686162293251 430.332713704712 9001.31408728566 12429.9650672878 12432.6480429425
32 155.000004172325 7324.41513115595 6649.8401414715 6989.91111658665 9575.88013299714 8603.89486060951 8790.71355557245 35.0522528124714 31.9043034734049 27.8337463867722 40275.1214185281 34043.6057320985 35391.8678661991 6855.30400290269 5788.88807977881 5694.12030487905 22.936390773551 22.515324990615 17.9626230067783 17595.7452726277 16101.1761461236 16697.5423255158 15412.5241579148 13513.7676705979 13859.355417832 460.362927467163 448.362158926099 412.518050362769 9051.78828652009 12586.4124331203 12603.6860699936
33 159.999997168779 7568.72224930644 6458.00584196365 7006.65413741905 9694.75967799175 8693.10831077786 8891.63901328565 29.2801620446026 36.6348875551153 29.0798838798636 40902.057404448 34448.6344666726 36009.7506743896 6976.27887292742 5900.32778443264 5901.76027105527 21.5968389213657 15.5110894033804 15.3549790975332 18086.4236666004 16209.3919778762 17187.4415549101 15528.7324660069 13741.5964845724 14102.9143735817 452.988113885604 444.992951965581 413.173637564642 9176.71393894611 12929.4583460025 12940.88040023
34 164.999990165234 7606.89205570842 6765.0758811976 7001.27868878551 9705.7189524989 8811.60699773971 9033.37304781351 36.3963426933688 30.4726702872016 37.0005668159654 40928.0869512778 35050.1039243273 36058.4932144324 6987.18886702698 6071.32804746869 5948.4660092556 22.6728590503815 17.0171548734001 17.0308577816128 17968.5080542691 16589.6722088508 17135.8981763171 15496.9118339176 13920.9643303593 14289.4660751938 475.809064464992 437.772500541858 447.39230549947 9526.79996299307 12923.1093960846 12916.206236386
35 169.999993219972 7666.99142092967 6850.09582694999 7144.31685738004 9865.42187009481 9031.83021069044 9179.20139075104 41.1971390729178 36.0007264909901 39.8599994740873 41337.9141935222 35442.9476065811 36550.6473730048 7058.34727135342 6143.96510668908 5965.65167094824 19.4636907841646 16.3756251476613 14.3411034102817 18247.5210776155 16743.9614022595 17349.5228829607 15754.5785903024 13937.360712692 14402.8880064718 447.773110677188 461.884269441687 444.726495669199 9257.39678046639 12910.0559459467 13043.0629002885
36 175.000006332994 7616.11994600767 6961.35975830891 7252.85207790956 9988.22401281091 9060.31424682144 9327.64274695062 37.7092428826754 28.031154933705 37.182681009881 41750.6233107143 35866.7045073483 37350.5112157153 7168.21487088957 6269.31592427752 6065.09546674573 28.5715765123681 12.970298262167 17.836573108283 18385.3333732069 16932.8045527493 17680.2005153057 15858.8299951679 14097.1308357182 14789.9614461588 481.944473891871 412.09599615204 471.455896435373 9549.2719840108 13093.8573174678 13444.2589954802
37 179.999999329448 7860.69802270863 7109.61381481202 7346.53625292439 10017.8072752602 9368.00294829006 9222.98902592977 33.084404464905 32.6391494404466 28.3471781650669 42374.5106980414 36426.6027040234 37392.3563922592 7366.05294484185 6391.60181836767 6120.22433935966 16.842902351216 16.6012480681065 21.2385341711196 18516.3026963268 17231.144082349 17696.8694015884 15901.1642829335 14433.1118188055 14726.4801255725 448.567377305906 415.163949777523 446.14044263043 9450.68536933282 13309.8636952317 13282.644288898
38 184.999992325902 7910.08136044934 7021.21094866801 7540.31995890083 10112.8000061787 9328.77962108364 9418.23410218365 35.5312415349605 27.0474226595677 29.317207755194 42611.7926782565 37010.3979714488 37511.7974967877 7369.16887110893 6456.6449945589 6129.00987330575 18.8897219368754 20.043564408643 15.1612736626005 18628.1031963424 17542.6924556516 17858.2947518378 16216.8832115592 14723.6291712009 14750.8795336963 476.604061401134 437.737738385077 451.819951271515 9800.79395712503 13489.9356422972 13295.99050816
39 189.99999538064 8040.0855176378 7328.97065120619 7560.09441400148 10117.1189384445 9599.35129356814 9563.87782984912 30.4564837896936 31.3100931890786 31.9459830435538 42861.3727077492 37510.8678906026 37981.1622520286 7395.4479331109 6642.99106838951 6198.18811304216 23.9658426707621 18.7443333243072 18.5478307550672 18952.7996487567 17679.9585706888 17971.0352730318 16115.6340443752 14883.7970107065 14993.1304999339 476.267255531481 450.113180494306 444.276304191335 9793.13276226341 13759.0173014411 13729.520535535
40 194.999998435378 8039.70239636547 7452.18956600549 7489.43015848789 10273.8246102612 9491.02795284872 9537.99813038812 36.7790399428541 34.9739612573436 41.0242872775203 43187.7534976411 37526.0456204878 38237.1773834504 7394.03043600784 6696.9079506836 6332.98304524373 27.8007590769947 22.393602115442 16.4907629701277 18868.3127924863 17846.5100653428 18335.339321878 16373.6740288279 14853.307375764 15061.2607542914 468.836396645176 472.958435978909 488.023987500811 10015.6249910686 13692.7481488009 13809.9978885187
41 200.000001490116 8220.53393886538 7767.70927764861 7531.52930408361 10374.7665974753 9885.43771659869 9480.43382027876 43.1262849386999 33.9105223475535 41.953097647481 43686.5039424778 38451.119439019 37974.3892067814 7653.65806991099 6770.61260596038 6419.53062402913 23.2559522168968 23.0980252389453 15.6255518357413 19393.3764364959 18099.35175276 18099.0431658936 16673.3496069107 15035.1692156023 15062.4742775423 523.522997159686 481.4212367105 447.255842163839 10225.128331567 14153.995720313 13878.0711022449
42 204.99999448657 8059.53636333966 7797.91908579605 7816.14916858187 10375.254495865 10013.4328580661 9705.0418930108 32.4082829251724 27.4498744819055 33.3615382268558 43447.1200748726 38895.913190008 38772.9482926526 7628.7753649832 6907.22963448733 6446.02430878842 23.774936882089 15.8443041697548 18.2824499905678 19215.6073274784 18437.5682832435 18372.2514776688 16687.6790930257 15206.4632362339 15183.5012570577 494.352531325845 454.26047355996 451.009329113807 9865.74094532908 14215.2138792651 14036.030955077
43 209.999997541308 8002.75431316215 7658.29750210542 7811.14489706453 10411.9165516744 10040.2934405339 9846.96378471232 40.3907420032419 48.7317750487192 33.0738112777204 44013.6985124817 38993.7919495136 39181.7463804306 7723.27466517305 7056.06265100422 6595.67909525665 29.4219934146091 17.07345324302 18.9421460259429 19340.7250692487 18383.2435776049 18587.8203226602 16833.0831795627 15510.1664668591 15544.0650577466 483.036609271712 469.716188792738 470.099009982021 9966.35300700337 14356.4722934391 14474.4772588952
44 215.000000596046 8109.91451897574 7870.50548658082 7972.28349318237 10411.3190402527 10095.1922529356 9755.91182561156 37.2806860438628 35.9221732882135 41.1090715426371 44175.0660515825 39237.3725558991 39441.3948240354 7866.67353377879 6996.50908552034 6623.72856212775 21.1240957206532 17.8939542795477 19.9924063648752 19513.5877333757 18542.738530157 18775.2633541267 16836.0200425445 15645.9269286711 15474.3654073144 486.895443232234 504.316691638669 485.528835406074 10491.0156197435 14406.9989222255 14604.6917240285
45 219.999993592501 8129.37636266699 7756.5036931351 7909.55333142211 10624.5476417266 10093.6743046275 9910.06945633747 34.6101643019712 40.6118412519369 42.1877609949856 44657.6684854038 39645.5368537593 39620.098279568 7897.25152899771 7239.10530935942 6676.85606730644 19.7723099429054 17.5465065478162 20.9006452353225 19789.0612402412 18732.1148728306 18914.4410343706 17205.3444458428 15734.3407134271 15669.1930199266 499.804741940121 497.056667446444 485.413840687253 11267.5572390648 14191.5223498947 14406.6660817251
46 224.999996647239 8333.27267159628 7936.22827952765 7999.56217142304 10796.8535484932 10166.322802666 10126.116239729 44.2281388445249 34.5074018632949 33.3114233092982 45082.5839182338 39588.6097568782 39963.5944598713 8013.92065541852 7104.13698059394 6754.94377520039 25.2897322093684 15.8715979275183 16.8973548894224 20011.0122890973 18764.7156042258 19033.3346330391 17212.308800271 15770.575735586 15729.6878310433 499.222832155768 488.933214969623 481.360135379227 11124.9937518411 14623.416043497 14453.245592236
47 229.999999701977 8415.978898796 7971.02344133681 8071.04302910626 10652.5941703626 10310.7038670559 10272.6014053691 22.4434573084758 39.0731161710267 37.9847985406149 45181.0189451999 40368.2105189164 40071.2354801061 7921.70408208085 7387.45982998215 6890.0910241731 25.1335581403574 17.8049440766382 21.6547142215901 19946.1064964585 18911.9484607866 19264.8104777267 17268.9968049215 15952.6518623784 16031.5135174416 489.059120639898 494.821000595604 475.525451787782 10849.4301585324 14695.7147864613 14540.8765732965
48 235.000002756715 8576.93666466147 8128.06424247851 8062.11788954777 10960.4880414081 10319.123168916 10187.8133669532 39.8259360901712 40.2664013620514 38.1286052338983 45686.6419105372 40457.9379209776 40486.6350382742 8236.63866707051 7340.58525429027 6873.99613427922 17.1645893701094 19.9388829746833 17.4181133309586 20354.7652593443 19042.4104742805 19274.0590757504 17430.6572477015 16014.5476543873 16063.8870293464 518.534195706583 471.509354776191 480.563912592737 10938.0376512821 14991.9300867717 14595.4177000532
49 239.999995753169 8892.54503838881 8106.19391334917 8173.17163347153 11243.8419202386 10283.5972881403 10396.8584319741 39.3047083425651 39.7958594380882 38.0757160153557 46851.5089686858 40600.9111193823 40946.8381842935 8273.48561070987 7331.30969681506 7036.8782232181 19.7673338284152 17.849828336093 14.9620090484894 20470.9712520302 18944.0169202421 19597.4657942662 17504.6653637781 15924.6295254245 16212.8224410284 498.958082421609 509.006917457205 480.739685823733 11186.882757158 14774.4254626844 14994.6594978556
50 244.999998807907 9011.11991248648 8024.65427397826 8206.28002559794 11199.504771738 10458.9312700891 10362.2106700311 33.5762096763814 37.7228768882876 39.0313111894759 46786.5835321336 40997.765860473 41280.913567155 8286.45979607872 7485.47780252407 7084.89064484295 23.2945837887261 14.8498631367995 18.6423227286186 20556.588563238 19178.8287871222 19604.7093986542 17425.2710565213 16072.8131136668 16434.1106650963 515.026197159645 505.171713883703 505.48189247072 10930.6478052916 14989.988598799 14927.0510882228
51 250.000001862645 9079.05590939294 8017.62899537284 8379.21520923244 11404.2332007773 10627.6028552666 10514.9381072974 43.3159597004211 42.1430460372357 47.8474220512732 47603.9866383282 41298.267070937 41343.6220626371 8508.86941149511 7576.18803667425 7178.94855416811 18.2691958170881 18.494657924051 16.9909728571389 21239.5551687239 19442.9658386011 19724.6153696387 17965.3317878148 16565.9999164741 16251.0705837267 547.318633365848 510.165264443167 484.11266539041 11266.6321088908 15227.5386895761 15137.7101954934
52 255.000004917383 9101.43137260331 8251.13197561217 8182.38569831244 11581.4130586752 10576.5472240069 10411.2193791815 33.8367589414934 37.0380836365233 34.9973754118211 47928.0032834949 41263.6282805673 41359.3980944443 8565.44703011209 7574.52792862545 7139.06877717122 28.8131669869383 17.8752474280355 19.4769507943305 21234.9027756052 19370.4991105231 19724.9810446409 18188.5822417189 16422.0408786126 16423.3667608993 549.470565430419 507.889042055307 475.67355083102 11418.8111935061 15631.973624675 15321.3806978862
53 259.999997913837 9466.86331804127 8237.21149996546 8154.05829735993 11755.0989528606 10601.4643453211 10472.380949311 39.7227468479403 39.7548029688315 35.9842202396194 48470.118792784 41483.7678954654 41533.7190329399 8653.51899032645 7598.82747036712 7242.9165119577 32.011362604803 22.1461848383411 20.3222119119288 21473.9257001892 19471.5449171363 19798.6590837616 18025.3449966996 16417.2010196374 16456.5072554895 544.906676276469 495.139412740965 512.75161570555 11542.0493965771 15356.3187485282 15328.90907666
54 264.999990910292 9327.01240757021 8322.39751539031 8242.40024833468 11705.7462019263 10719.5346667466 10581.80080952 39.198212604141 26.4670412267092 45.1889244166278 48539.9228682593 42026.1229398871 41527.1650514542 8702.42776715331 7760.42564108638 7314.3177854919 25.6260462603586 13.7707713391961 17.1947336254826 21652.2504502541 19659.1761344208 19857.3899785849 18297.793644063 16765.617543869 16642.5838238494 542.335701687338 513.755361728254 525.45890965022 11410.5004952709 15491.1948645083 15317.1288805714
